"Time of Day","Process Name","PID","Operation","Path","Result","Detail","TID","Date & Time","Duration","Sequence","Image Path","Command Line","Parent PID","Relative Time","Completion Time","Event Class","Company","Description","Version","User","Authentication ID","Session","Virtualized","Integrity","Category","Architecture"
"1:16:49.4037683 PM","15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","2948","ReadFile","C:\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2\comctl32.dll","SUCCESS","Offset: 701,440, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","2972","10/23/2016 1:16:49 PM","0.0005045","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe"" ","1108","00:00:05.3353628","1:16:49.4042728 PM","File System","a16","Unpercolated5","2.00","PLAIN7-PC\PLAIN7","00000000:00013b14","1","False","High","Read","32-bit"
"1:16:49.4043944 PM","15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","2948","ReadFile","C:\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2\comctl32.dll","SUCCESS","Offset: 734,208, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","2972","10/23/2016 1:16:49 PM","0.0004732","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe"" ","1108","00:00:05.3359889","1:16:49.4048676 PM","File System","a16","Unpercolated5","2.00","PLAIN7-PC\PLAIN7","00000000:00013b14","1","False","High","Read","32-bit"
"1:16:49.4049124 PM","15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","2948","ReadFile","C:\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2\comctl32.dll","SUCCESS","Offset: 1,659,904, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","2972","10/23/2016 1:16:49 PM","0.0018742","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe"" ","1108","00:00:05.3365069","1:16:49.4067866 PM","File System","a16","Unpercolated5","2.00","PLAIN7-PC\PLAIN7","00000000:00013b14","1","False","High","Read","32-bit"
"1:16:49.4068367 PM","15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","2948","ReadFile","C:\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2\comctl32.dll","SUCCESS","Offset: 766,976, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","2972","10/23/2016 1:16:49 PM","0.0007022","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe"" ","1108","00:00:05.3384312","1:16:49.4075389 PM","File System","a16","Unpercolated5","2.00","PLAIN7-PC\PLAIN7","00000000:00013b14","1","False","High","Read","32-bit"
"1:16:49.4076632 PM","15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","2948","ReadFile","C:\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2\comctl32.dll","SUCCESS","Offset: 799,744, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","2972","10/23/2016 1:16:49 PM","0.0001745","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe"" ","1108","00:00:05.3392577","1:16:49.4078377 PM","File System","a16","Unpercolated5","2.00","PLAIN7-PC\PLAIN7","00000000:00013b14","1","False","High","Read","32-bit"
"1:16:49.4079184 PM","15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","2948","ReadFile","C:\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2\comctl32.dll","SUCCESS","Offset: 832,512, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","2972","10/23/2016 1:16:49 PM","0.0002351","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe"" ","1108","00:00:05.3395129","1:16:49.4081535 PM","File System","a16","Unpercolated5","2.00","PLAIN7-PC\PLAIN7","00000000:00013b14","1","False","High","Read","32-bit"
"1:16:49.4084236 PM","15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","2948","ReadFile","C:\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2\comctl32.dll","SUCCESS","Offset: 865,280, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","2972","10/23/2016 1:16:49 PM","0.0005876","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe"" ","1108","00:00:05.3400181","1:16:49.4090112 PM","File System","a16","Unpercolated5","2.00","PLAIN7-PC\PLAIN7","00000000:00013b14","1","False","High","Read","32-bit"
"1:16:49.4090961 PM","15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","2948","ReadFile","C:\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2\comctl32.dll","SUCCESS","Offset: 898,048, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","2972","10/23/2016 1:16:49 PM","0.0005120","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe"" ","1108","00:00:05.3406906","1:16:49.4096081 PM","File System","a16","Unpercolated5","2.00","PLAIN7-PC\PLAIN7","00000000:00013b14","1","False","High","Read","32-bit"
"1:16:49.4097293 PM","15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","2948","ReadFile","C:\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2\comctl32.dll","SUCCESS","Offset: 930,816, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","2972","10/23/2016 1:16:49 PM","0.0070860","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe"" ","1108","00:00:05.3413238","1:16:49.4168153 PM","File System","a16","Unpercolated5","2.00","PLAIN7-PC\PLAIN7","00000000:00013b14","1","False","High","Read","32-bit"
"1:16:49.4170014 PM","15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","2948","ReadFile","C:\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2\comctl32.dll","SUCCESS","Offset: 963,584, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","2972","10/23/2016 1:16:49 PM","0.0002410","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe"" ","1108","00:00:05.3485959","1:16:49.4172424 PM","File System","a16","Unpercolated5","2.00","PLAIN7-PC\PLAIN7","00000000:00013b14","1","False","High","Read","32-bit"
"1:16:49.4173900 PM","15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","2948","ReadFile","C:\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2\comctl32.dll","SUCCESS","Offset: 996,352, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","2972","10/23/2016 1:16:49 PM","0.0001534","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe"" ","1108","00:00:05.3489845","1:16:49.4175434 PM","File System","a16","Unpercolated5","2.00","PLAIN7-PC\PLAIN7","00000000:00013b14","1","False","High","Read","32-bit"
"1:16:49.4176165 PM","15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","2948","ReadFile","C:\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2\comctl32.dll","SUCCESS","Offset: 1,029,120, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","2972","10/23/2016 1:16:49 PM","0.0001332","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe"" ","1108","00:00:05.3492110","1:16:49.4177497 PM","File System","a16","Unpercolated5","2.00","PLAIN7-PC\PLAIN7","00000000:00013b14","1","False","High","Read","32-bit"
"1:16:49.4178195 PM","15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","2948","ReadFile","C:\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2\comctl32.dll","SUCCESS","Offset: 1,061,888, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","2972","10/23/2016 1:16:49 PM","0.0006071","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe"" ","1108","00:00:05.3494140","1:16:49.4184266 PM","File System","a16","Unpercolated5","2.00","PLAIN7-PC\PLAIN7","00000000:00013b14","1","False","High","Read","32-bit"
"1:16:49.4186607 PM","15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","2948","ReadFile","C:\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2\comctl32.dll","SUCCESS","Offset: 1,094,656, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","2972","10/23/2016 1:16:49 PM","0.0003717","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe"" ","1108","00:00:05.3502552","1:16:49.4190324 PM","File System","a16","Unpercolated5","2.00","PLAIN7-PC\PLAIN7","00000000:00013b14","1","False","High","Read","32-bit"
"1:16:49.4191072 PM","15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","2948","ReadFile","C:\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2\comctl32.dll","SUCCESS","Offset: 1,127,424, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","2972","10/23/2016 1:16:49 PM","0.0011721","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe"" ","1108","00:00:05.3507017","1:16:49.4202793 PM","File System","a16","Unpercolated5","2.00","PLAIN7-PC\PLAIN7","00000000:00013b14","1","False","High","Read","32-bit"
"1:16:49.4205977 PM","15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","2948","ReadFile","C:\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2\comctl32.dll","SUCCESS","Offset: 1,160,192, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","2972","10/23/2016 1:16:49 PM","0.0007628","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe"" ","1108","00:00:05.3521922","1:16:49.4213605 PM","File System","a16","Unpercolated5","2.00","PLAIN7-PC\PLAIN7","00000000:00013b14","1","False","High","Read","32-bit"
"1:16:49.4214384 PM","15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","2948","ReadFile","C:\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2\comctl32.dll","SUCCESS","Offset: 1,192,960, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","2972","10/23/2016 1:16:49 PM","0.0006762","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe"" ","1108","00:00:05.3530329","1:16:49.4221146 PM","File System","a16","Unpercolated5","2.00","PLAIN7-PC\PLAIN7","00000000:00013b14","1","False","High","Read","32-bit"
"1:16:49.4222336 PM","15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","2948","ReadFile","C:\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2\comctl32.dll","SUCCESS","Offset: 1,225,728, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","2972","10/23/2016 1:16:49 PM","0.0056640","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe"" ","1108","00:00:05.3538281","1:16:49.4278976 PM","File System","a16","Unpercolated5","2.00","PLAIN7-PC\PLAIN7","00000000:00013b14","1","False","High","Read","32-bit"
"1:16:49.4279457 PM","15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","2948","ReadFile","C:\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2\comctl32.dll","SUCCESS","Offset: 1,676,288, Length: 4,608, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","2972","10/23/2016 1:16:49 PM","0.0022959","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe"" ","1108","00:00:05.3595402","1:16:49.4302416 PM","File System","a16","Unpercolated5","2.00","PLAIN7-PC\PLAIN7","00000000:00013b14","1","False","High","Read","32-bit"
"1:16:49.4302736 PM","15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","2948","ReadFile","C:\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2\comctl32.dll","SUCCESS","Offset: 1,258,496, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","2972","10/23/2016 1:16:49 PM","0.0030430","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe"" ","1108","00:00:05.3618681","1:16:49.4333166 PM","File System","a16","Unpercolated5","2.00","PLAIN7-PC\PLAIN7","00000000:00013b14","1","False","High","Read","32-bit"
"1:16:49.4334097 PM","15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","2948","ReadFile","C:\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2\comctl32.dll","SUCCESS","Offset: 1,291,264, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","2972","10/23/2016 1:16:49 PM","0.0001046","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe"" ","1108","00:00:05.3650042","1:16:49.4335143 PM","File System","a16","Unpercolated5","2.00","PLAIN7-PC\PLAIN7","00000000:00013b14","1","False","High","Read","32-bit"
"1:16:49.4336253 PM","15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","2948","ReadFile","C:\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2\comctl32.dll","SUCCESS","Offset: 1,324,032, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","2972","10/23/2016 1:16:49 PM","0.0020342","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe"" ","1108","00:00:05.3652198","1:16:49.4356595 PM","File System","a16","Unpercolated5","2.00","PLAIN7-PC\PLAIN7","00000000:00013b14","1","False","High","Read","32-bit"
"1:16:49.4356938 PM","15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","2948","ReadFile","C:\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2\comctl32.dll","SUCCESS","Offset: 1,353,216, Length: 8,192, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","2972","10/23/2016 1:16:49 PM","0.0022026","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe"" ","1108","00:00:05.3672883","1:16:49.4378964 PM","File System","a16","Unpercolated5","2.00","PLAIN7-PC\PLAIN7","00000000:00013b14","1","False","High","Read","32-bit"
"1:16:49.4380940 PM","15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","2948","CloseFile","C:\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2\comctl32.dll","SUCCESS","","2972","10/23/2016 1:16:49 PM","0.0000072","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe"" ","1108","00:00:05.3696885","1:16:49.4381012 PM","File System","a16","Unpercolated5","2.00","PLAIN7-PC\PLAIN7","00000000:00013b14","1","False","High","","32-bit"
"1:16:49.4383732 PM","15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","2948","Load Image","C:\Windows\SysWOW64\shlwapi.dll","SUCCESS","Image Base: 0x75de0000, Image Size: 0x57000","2972","10/23/2016 1:16:49 PM","0.0000000","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe"" ","1108","00:00:05.3699677","1:16:49.4383732 PM","Process","a16","Unpercolated5","2.00","PLAIN7-PC\PLAIN7","00000000:00013b14","1","False","High","","32-bit"
"1:16:49.4387702 PM","15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","2948","CreateFile","C:\Windows\WindowsShell.Manifest","SUCCESS","Desired Access: Generic Read/Execute, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened","2972","10/23/2016 1:16:49 PM","0.0000110","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe"" ","1108","00:00:05.3703647","1:16:49.4387812 PM","File System","a16","Unpercolated5","2.00","PLAIN7-PC\PLAIN7","00000000:00013b14","1","False","High","","32-bit"
"1:16:49.4388062 PM","15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","2948","CreateFileMapping","C:\Windows\WindowsShell.Manifest","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: ","2972","10/23/2016 1:16:49 PM","0.0000011","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe"" ","1108","00:00:05.3704007","1:16:49.4388073 PM","File System","a16","Unpercolated5","2.00","PLAIN7-PC\PLAIN7","00000000:00013b14","1","False","High","","32-bit"
"1:16:49.4388232 PM","15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","2948","QueryStandardInformationFile","C:\Windows\WindowsShell.Manifest","SUCCESS","AllocationSize: 4,096, EndOfFile: 749, NumberOfLinks: 1, DeletePending: False, Directory: False","2972","10/23/2016 1:16:49 PM","0.0000028","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe"" ","1108","00:00:05.3704177","1:16:49.4388260 PM","File System","a16","Unpercolated5","2.00","PLAIN7-PC\PLAIN7","00000000:00013b14","1","False","High","Read Metadata","32-bit"
"1:16:49.4388557 PM","15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","2948","CreateFileMapping","C:\Windows\WindowsShell.Manifest","SUCCESS","SyncType: SyncTypeOther","2972","10/23/2016 1:16:49 PM","0.0000006","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe"" ","1108","00:00:05.3704502","1:16:49.4388563 PM","File System","a16","Unpercolated5","2.00","PLAIN7-PC\PLAIN7","00000000:00013b14","1","False","High","","32-bit"
"1:16:49.4389086 PM","15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","2948","RegOpenKey","HKLM\Software\Wow6432Node\Microsoft\Windows\CurrentVersion\SideBySide","NAME NOT FOUND","Desired Access: Read","2972","10/23/2016 1:16:49 PM","0.0000155","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\15c237f6b74af2588b07912bf18e2734594251787871c9638104e4bf5de46589.exe"" ","1108","00:00:05.3705031","1:16:49.4389241 PM","Registry","a16","Unpercolated5","2.00","PLAIN7-PC\PLAIN7","00000000:00013b14","1","False","High","Read","32-bit"
